page,strip,panel,panel_area,text_area
110,0,6,13580,4329
110,0,7,17920,4350
110,0,8,28000,2116
111,0,0,21720,6287
111,0,1,25020,5305
111,0,2,25702,3467
111,0,3,24978,2649
111,1,0,24523,6379
111,1,1,25239,1167
111,1,2,24120,7170
111,1,3,25060,4475
111,2,0,24920,3236
111,2,1,24564,1754
111,2,2,24072,6260
111,2,3,24780,6414
112,0,0,25060,2437
112,0,1,24523,3216
112,0,2,24344,3056
112,0,3,25098,1730
112,1,0,25276,1714
112,1,1,24208,5503
112,1,2,24386,5152
112,1,3,25098,3760
112,2,0,25239,1720
112,2,1,24344,3190
112,2,2,24523,2821
112,2,3,24920,2379
113,0,0,61740,12131
113,0,1,20580,1466
113,0,2,13300,1823
113,0,3,26740,2082
113,0,4,19460,1904
113,0,5,20580,2793
113,0,6,20286,0
113,0,7,34500,4953
113,0,8,25668,5630
114,0,0,25239,1879
114,0,1,24523,5237
114,0,2,49484,4569
114,1,0,25239,3246
114,1,1,18079,3629
114,1,2,29014,3004
114,1,3,24742,4401
114,2,0,24920,3625
114,2,1,24386,4479
114,2,2,24208,4253
114,2,3,24920,4273
115,0,0,24742,5410
115,0,1,24523,1344
115,0,2,24344,4585
115,0,3,25060,372
115,1,0,25020,1413
115,1,1,49140,10650
115,1,2,25239,3117
115,2,0,25060,3862
115,2,1,24523,3199
115,2,2,24386,2447
115,2,3,25098,3906
116,0,0,61740,18271
116,0,1,20580,2511
116,0,2,16541,2375
116,0,3,23380,3252
116,0,4,41160,1854
116,0,5,20155,4359
116,0,6,33880,2012
116,0,7,27160,5536
117,0,0,25060,2040
117,0,1,24344,4054
117,0,2,21948,2582
117,0,3,25134,3331
117,1,0,25060,4736
117,1,1,24344,5120
117,1,2,24523,11735
117,1,3,25060,3402
117,2,0,24072,2983
117,2,1,24816,3552
117,2,2,24780,2977
117,2,3,24072,2895
118,0,0,25239,2596
118,0,1,48688,7435
118,0,2,25098,3060
118,1,0,24300,1844
118,1,1,24165,2581
118,1,2,25060,2187
118,1,3,24523,4704
118,2,0,25098,11720
118,2,1,23496,4520
118,2,2,24030,1283
118,2,3,24742,4253
119,0,0,62160,14560
119,0,1,20160,432
119,0,2,25760,3303
119,0,3,30800,5652
119,0,4,24742,6391
119,0,5,20720,5600
119,0,6,15120,3964
119,0,7,19321,5810
119,0,8,24742,5637
120,0,0,21060,0
120,0,1,24881,3184
120,0,2,24881,0
120,0,3,24344,0
120,1,0,25200,3404
120,1,1,24660,4875
120,1,2,24300,0
120,1,3,25098,9625
120,2,0,25060,5637
120,2,1,24165,4166
120,2,2,23986,360
120,2,3,25239,7649
121,0,0,25060,4312
121,0,1,31862,3606
121,0,2,16110,540
121,0,3,25239,5929
121,1,0,25239,2898
121,1,1,48867,8765
121,1,2,25060,6409
121,2,0,24780,3000
121,2,1,20532,4447
121,2,2,27081,4919
121,2,3,24464,5871
122,0,0,61160,12175
122,0,1,20155,1074
122,0,2,13300,3126
122,0,3,27300,4823
122,0,4,40449,25530
122,0,5,29260,4715
122,0,6,30997,9059
122,0,7,20572,1902
123,0,0,24920,4402
123,0,1,24386,1420
123,0,2,24523,8217
123,0,3,25239,3808
123,1,0,25200,4273
123,1,1,24300,1879
123,1,2,24523,11100
123,1,3,25098,4135
123,2,0,24920,1481
123,2,1,20292,1154
123,2,2,26878,1725
123,2,3,24780,3446
124,0,0,23807,5290
124,0,1,25098,6717
124,0,2,24920,168
124,0,3,24208,0
124,1,0,24660,1487
124,1,1,24523,2801
124,1,2,24920,4176
124,1,3,25239,1755
124,2,0,24957,6174
124,2,1,24426,2071
124,2,2,24112,3916
124,2,3,24816,6668
125,0,0,61438,14703
125,0,1,20155,2621
125,0,2,40727,4538
125,0,3,13205,2024
125,0,4,26271,2615
125,0,5,20294,5451
125,0,6,26688,4218
125,0,7,33396,3142
126,0,0,24564,3184
126,0,1,24208,5417
126,0,2,24249,5097
126,0,3,24603,6718
126,1,0,24660,6462
126,1,1,25200,7550
126,1,2,25200,7168
126,1,3,24660,7050
126,2,0,24742,1734
126,2,1,29726,4780
126,2,2,18156,1863
126,2,3,25098,4216
127,0,0,25200,420
127,0,1,24840,1792
127,0,2,24344,0
127,0,3,24920,1042
127,1,0,25200,2969
127,1,1,24660,4975
127,1,2,24480,1492
127,1,3,25239,2528
127,2,0,24920,0
127,2,1,22250,4680
127,2,2,24386,0
127,2,3,24920,6948
128,0,0,61880,14460
128,0,1,20300,2448
128,0,2,40710,3503
128,0,3,24840,4464
128,0,4,14904,3322
128,0,5,19460,3889
128,0,6,27738,6114
128,0,7,20424,4819
128,0,8,11730,1972
129,0,0,24881,5443
129,0,1,24344,5300
129,0,2,24344,1084
129,0,3,25060,4406
129,1,0,25060,5567
129,1,1,22554,6135
129,1,2,23986,4981
129,1,3,24881,4268
129,2,0,24920,3892
129,2,1,22072,3245
129,2,2,23852,1200
129,2,3,24957,6481
130,0,0,25380,4924
130,0,1,24480,2633
130,0,2,24300,3125
130,0,3,24881,3728
130,1,0,25200,2577
130,1,1,48780,6249
130,1,2,24702,3560
130,2,0,22263,4578
130,2,1,24523,5607
130,2,2,25239,2860
130,2,3,25200,3017
131,0,0,62020,16098
131,0,1,20440,1132
131,0,2,41300,3408
131,0,3,14840,0
131,0,4,25200,5937
131,0,5,20433,4562
131,0,6,29540,5892
131,0,7,31080,5617
132,0,0,25060,4280
132,0,1,23940,3641
132,0,2,24616,1835
132,0,3,25380,4807
132,1,0,24881,3717
132,1,1,24165,6130
132,1,2,24660,4421
132,1,3,25060,4803
132,2,0,24920,5415
132,2,1,48688,9748
132,2,2,24742,3788
133,0,0,24780,5030
133,0,1,48144,5395
133,0,2,24780,4359
133,1,0,24881,4299
133,1,1,24523,6571
133,1,2,24344,372
133,1,3,25098,0
133,2,0,24920,2945
133,2,1,23496,4397
133,2,2,24564,4951
133,2,3,24464,3290
134,0,0,62764,13735
134,0,1,20874,1703
134,0,2,41300,3114
134,0,3,27072,5419
134,0,4,13300,3722
134,0,5,20148,3809
134,0,6,29329,5244
134,0,7,31136,3868
135,0,0,24300,1213
135,0,1,24660,2820
135,0,2,25020,2564
135,0,3,24881,1364
135,1,0,25060,1896
135,1,1,48688,8349
135,1,2,24881,3680
135,2,0,24920,3387
135,2,1,23628,4137
135,2,2,24208,4865
135,2,3,24920,3398
136,0,0,22554,10882
136,0,1,25098,384
136,0,2,24881,3711
136,0,3,24523,3408
136,1,0,22320,1349
136,1,1,24881,2457
136,1,2,50120,7853
136,2,0,25098,3241
136,2,1,24564,1358
136,2,2,23628,4755
136,2,3,25060,5923
137,0,0,62160,14485
137,0,1,20300,1899
137,0,2,24325,3214
137,0,3,15568,3522
137,0,4,40588,7988
137,0,5,20155,6114
137,0,6,30719,3863
137,0,7,29532,6799
138,0,0,24920,6107
138,0,1,24208,12727
138,0,2,24523,2551
138,0,3,24742,4942
138,1,0,24780,1530
138,1,1,24072,1365
138,1,2,24072,4112
138,1,3,24603,3211
138,2,0,25200,1335
138,2,1,49140,5474
138,2,2,25020,6287
139,0,0,25200,984
139,0,1,49140,7335
139,0,2,24920,3453
139,1,0,25060,1702
139,1,1,24881,1320
139,1,2,24208,2646
139,1,3,24780,2266
139,2,0,25060,3353
139,2,1,29893,6515
139,2,2,17005,4121
139,2,3,24603,3604
140,0,0,62020,21038
140,0,1,20300,3908
140,0,2,25668,3893
140,0,3,13800,2330
140,0,4,13938,3514
140,0,5,25806,3990
140,0,6,20433,1208
140,0,7,19460,849
140,0,8,19460,4578
140,0,9,20572,5354
141,0,0,24881,4289
141,0,1,19511,5388
141,0,2,27946,2924
141,0,3,25098,5449
141,1,0,19800,3697
141,1,1,26640,3126
141,1,2,25380,4655
141,1,3,25060,2977
141,2,0,24742,4756
141,2,1,24386,2989
141,2,2,24072,3354
141,2,3,24780,2460
142,0,0,24881,3474
142,0,1,20943,4075
142,0,2,24386,0
142,0,3,24920,5158
142,1,0,25239,4237
142,1,1,21838,4389
142,1,2,24702,1376
142,1,3,25060,2209
142,2,0,25098,4368
142,2,1,48594,11659
142,2,2,24920,2246
143,0,0,61438,15175
143,0,1,20016,1635
143,0,2,14595,2718
143,0,3,24881,4058
143,0,4,14766,0
143,0,5,24702,1674
143,0,6,20294,5988
143,0,7,27661,5875
143,0,8,32526,7547
144,0,0,24957,7831
144,0,1,24072,5386
144,0,2,24072,5608
144,0,3,24603,5805
144,1,0,25239,2795
144,1,1,24344,3214
144,1,2,20585,3407
144,1,3,25060,3688
144,2,0,25239,4143
144,2,1,24523,4105
144,2,2,24344,0
144,2,3,25060,5265
145,0,0,25060,767
145,0,1,48867,2500
145,0,2,24881,3750
145,1,0,24881,5617
145,1,1,22017,3644
145,1,2,24523,1056
145,1,3,25060,2938
145,2,0,24920,2975
145,2,1,24208,4116
145,2,2,24426,1605
145,2,3,24957,3287
146,0,0,61438,15453
146,0,1,20155,2139
146,0,2,13720,2936
146,0,3,26180,4932
146,0,4,14873,4669
146,0,5,24742,6733
146,0,6,13066,2852
146,0,7,20294,4738
146,0,8,20572,4588
146,0,9,12927,5068
146,0,10,11259,3586
147,0,0,25380,4121
147,0,1,26640,5195
147,0,2,21960,6449
147,0,3,24920,7213
147,1,0,24934,2003
147,1,1,24840,3994
147,1,2,25380,3968
147,1,3,25340,2184
147,2,0,25060,3618
147,2,1,24344,2597
147,2,2,23628,3897
147,2,3,25239,4684
148,0,0,25060,2931
148,0,1,23940,4438
148,0,2,24480,4621
148,0,3,25380,7027
148,1,0,25276,3127
148,1,1,24208,3521
148,1,2,23449,3334
148,1,3,25060,5576
148,2,0,20585,1948
148,2,1,26522,2762
148,2,2,25098,4788
148,2,3,25276,4916
149,0,0,62463,17154
149,0,1,20304,6115
149,0,2,15228,2051
149,0,3,25098,3982
149,0,4,14910,2045
149,0,5,25521,3649
149,0,6,20727,6384
149,0,7,31161,4591
149,0,8,29751,7542
150,0,0,24881,4031
150,0,1,48688,10984
150,0,2,25060,3511
150,1,0,24881,4555
150,1,1,24344,5474
150,1,2,24208,6479
150,1,3,24957,6221
150,2,0,23760,6504
150,2,1,25380,8450
150,2,2,25239,3404
150,2,3,24344,2851
151,0,0,25662,7341
151,0,1,49686,2447
151,0,2,25418,6232
151,1,0,25340,4866
151,1,1,24797,1126
151,1,2,23040,4597
151,1,3,25380,7028
151,2,0,24957,5115
151,2,1,48144,9762
151,2,2,24816,3900
152,0,0,62463,13989
152,0,1,20586,840
152,0,2,24957,4135
152,0,3,15369,3091
152,0,4,14980,2344
152,0,5,25200,1760
152,0,6,20586,4770
152,0,7,29751,3101
152,0,8,31302,3326
153,0,0,18900,5002
153,0,1,25239,3925
153,0,2,25380,2753
153,0,3,28980,4291
153,1,0,25239,4883
153,1,1,48688,9105
153,1,2,24881,5778
153,2,0,24660,2649
153,2,1,25239,7595
153,2,2,24840,3586
153,2,3,25060,2027
154,0,0,24742,4362
154,0,1,24386,2241
154,0,2,22250,4556
154,0,3,24957,5391
154,1,0,25200,2974
154,1,1,24300,7737
154,1,2,24660,4190
154,1,3,25200,5384
154,2,0,24920,5857
154,2,1,24344,5662
154,2,2,24523,5995
154,2,3,25098,8014
155,0,0,61600,17733
155,0,1,20580,815
155,0,2,16263,0
155,0,3,23213,0
155,0,4,15012,0
155,0,5,24978,7827
155,0,6,20148,0
155,0,7,22356,5059
155,0,8,21128,0
155,0,9,15707,1907
156,0,0,24920,4574
156,0,1,21716,5099
156,0,2,24344,1994
156,0,3,25060,6522
156,1,0,25020,6002
156,1,1,24480,2986
156,1,2,24344,3471
156,1,3,25098,1860
156,2,0,23628,3407
156,2,1,24386,5631
156,2,2,25098,3915
156,2,3,25276,4027
157,0,0,25276,3140
157,0,1,48594,10900
157,0,2,24780,7908
157,1,0,24920,2790
157,1,1,48594,11907
157,1,2,24742,3591
157,2,0,24523,2662
157,2,1,24523,0
157,2,2,22912,6912
157,2,3,25239,3861
158,0,0,61438,17302
158,0,1,20016,4776
158,0,2,40866,2399
158,0,3,24186,4210
158,0,4,15290,3731
158,0,5,20433,2729
158,0,6,24325,4629
158,0,7,14456,5349
158,0,8,20155,5884
159,0,0,24660,7344
159,0,1,25239,5906
159,0,2,25060,5718
159,0,3,24523,2953
159,1,0,24797,630
159,1,1,21960,0
159,1,2,25380,1216
159,1,3,25200,0
159,2,0,25020,4302
159,2,1,24660,4979
159,2,2,24344,4044
159,2,3,25239,4989
160,0,0,25060,4243
160,0,1,24344,3004
160,0,2,24480,3138
160,0,3,24881,3035
160,1,0,24426,2706
160,1,1,21716,5908
160,1,2,24165,1475
160,1,3,25060,3701
160,2,0,24426,5010
160,2,1,23496,4086
160,2,2,24208,4355
160,2,3,25098,5323
161,0,0,60858,15027
161,0,1,20286,2349
161,0,2,14700,3677
161,0,3,25200,5003
161,0,4,13300,3975
161,0,5,26600,2545
161,0,6,20586,3182
161,0,7,16497,1924
161,0,8,20868,5970
161,0,9,22701,4088
162,0,0,24881,4847
162,0,1,48509,11195
162,0,2,25060,6860
162,1,0,24742,4240
162,1,1,23852,5066
162,1,2,24030,4049
162,1,3,24920,5180
162,2,0,25060,4967
162,2,1,24523,1759
162,2,2,22733,2982
162,2,3,24742,4993
163,0,0,25020,4558
163,0,1,24660,6582
163,0,2,24523,7228
163,0,3,24881,4967
163,1,0,15738,4852
163,1,1,25521,7444
163,1,2,25620,5640
163,1,3,33123,6165
163,2,0,25380,3828
163,2,1,24840,7194
163,2,2,24523,4567
163,2,3,25098,6837
164,0,0,61880,16361
164,0,1,20440,5658
164,0,2,22260,4040
164,0,3,39198,10183
164,0,4,20586,7278
164,0,5,20727,5262
164,0,6,13395,2793
164,0,7,15680,2903
164,0,8,13440,1188
164,0,9,16402,2889
165,0,0,23580,1620
165,0,1,25380,1730
165,0,2,25200,1405
165,0,3,24480,896
165,1,0,25020,6781
165,1,1,49140,10940
165,1,2,25200,5324
165,2,0,24797,4621
165,2,1,22680,3012
165,2,2,25380,6212
165,2,3,25020,2322
166,0,0,25060,3108
166,0,1,24344,4605
166,0,2,24480,5034
166,0,3,25200,3754
166,1,0,25060,2248
166,1,1,24344,5787
166,1,2,24523,4022
166,1,3,24920,4814
166,2,0,24881,5347
166,2,1,48688,10784
166,2,2,24742,4624
167,0,0,62604,16444
167,0,1,20445,4537
167,0,2,25200,5094
167,0,3,15120,3285
167,0,4,40588,7005
167,0,5,20580,5353
167,0,6,29400,4613
167,0,7,30997,2810
168,0,0,25200,4161
168,0,1,24840,6999
168,0,2,24616,5045
168,0,3,25340,4640
168,1,0,21659,377
168,1,1,24208,2951
168,1,2,25098,7726
168,1,3,24920,1440
168,2,0,25239,2889
168,2,1,48867,8219
168,2,2,24780,6193
169,0,0,25521,4212
169,0,1,24978,3720
169,0,2,24702,1682
169,0,3,25098,4624
169,1,0,24660,2828
169,1,1,25060,4851
169,1,2,24702,6195
169,1,3,24523,4683
169,2,0,21360,5953
169,2,1,26166,5751
169,2,2,25098,8041
169,2,3,24603,4830
170,0,0,61160,17166
170,0,1,20711,3864
170,0,2,11592,3144
170,0,3,17112,2865
170,0,4,19182,4488
170,0,5,20424,3884
170,0,6,9864,1842
170,0,7,20300,4317
170,0,8,30800,7620
170,0,9,30100,7453
171,0,0,24840,4758
171,0,1,24480,2352
171,0,2,24480,0
171,0,3,25200,6894
171,1,0,29503,3719
171,1,1,25020,2685
171,1,2,24840,3019
171,1,3,19080,3275
171,2,0,24386,3643
171,2,1,24249,1265
171,2,2,24780,2525
171,2,3,24957,5239
172,0,0,25380,3096
172,0,1,24660,6690
172,0,2,24702,0
172,0,3,25098,7889
172,1,0,25380,4546
172,1,1,49140,11514
172,1,2,25060,6469
172,2,0,24920,4236
172,2,1,19758,4151
172,2,2,27412,4316
172,2,3,24780,5218
173,0,0,62764,15078
173,0,1,20590,2013
173,0,2,20164,5477
173,0,3,20300,5470
173,0,4,41454,4873
173,0,5,21021,0
173,0,6,41184,2080
173,0,7,20448,1326
174,0,0,24881,2588
174,0,1,48509,10238
174,0,2,25060,5507
174,1,0,24920,5102
174,1,1,17978,4264
174,1,2,28480,5728
174,1,3,24742,6287
174,2,0,24564,0
174,2,1,48867,9307
174,2,2,24702,3785
175,0,0,48780,4738
175,0,1,25380,4368
175,0,2,25060,0
175,1,0,23580,1556
175,1,1,24300,0
175,1,2,25380,5355
175,1,3,25060,0
175,2,0,24523,0
175,2,1,23318,0
175,2,2,24920,4215
175,2,3,25276,420
176,0,0,62764,14141
176,0,1,20448,1592
176,0,2,16402,2481
176,0,3,23660,2386
176,0,4,15510,2786
176,0,5,24534,4011
176,0,6,20727,3098
176,0,7,32660,4760
176,0,8,28400,6972
177,0,0,25620,878
177,0,1,25071,1797
177,0,2,24752,1928
177,0,3,25480,2514
177,1,0,25020,3414
177,1,1,24480,1972
177,1,2,24165,1834
177,1,3,24881,4306
177,2,0,24603,3709
177,2,1,48498,11814
177,2,2,24464,5108
178,0,0,24742,0
178,0,1,48416,5564
178,0,2,24742,3350
178,1,0,25098,3288
178,1,1,48238,9976
178,1,2,24957,3216
178,2,0,24780,0
178,2,1,22302,0
178,2,2,24072,2168
178,2,3,24426,377
179,0,0,62463,18475
179,0,1,20445,1750
179,0,2,41890,4390
179,0,3,41606,7172
179,0,4,21016,6003
179,0,5,22578,4146
179,0,6,12584,4136
179,0,7,24882,4381
180,0,0,24920,4168
180,0,1,48416,5554
180,0,2,24603,2849
180,1,0,25060,4678
180,1,1,48960,11765
180,1,2,24840,2601
180,2,0,24957,3951
180,2,1,24249,1158
180,2,2,24208,2458
180,2,3,24386,2930
181,0,0,25239,4225
181,0,1,24523,0
181,0,2,23140,0
181,0,3,24564,1200
181,1,0,48960,7860
181,1,1,25020,726
181,1,2,24881,1576
181,2,0,25060,4450
181,2,1,23628,4915
181,2,2,24523,3183
181,2,3,24780,5128
182,0,0,62322,13045
182,0,1,20445,717
182,0,2,11730,3652
182,0,3,14039,3476
182,0,4,12420,2678
182,0,5,12093,2813
182,0,6,13110,3627
182,0,7,13110,2174
182,0,8,20580,5692
182,0,9,15510,2386
182,0,10,13254,3867
182,0,11,13254,2685
182,0,12,16638,4105
183,0,0,25380,2062
183,0,1,24480,2513
183,0,2,24523,5339
183,0,3,25060,6136
183,1,0,25200,3122
183,1,1,24660,4542
183,1,2,24660,8208
183,1,3,24881,7852
183,2,0,24920,7154
183,2,1,23852,5194
183,2,2,24208,392
183,2,3,24742,4496
184,0,0,25200,4336
184,0,1,48960,12788
184,0,2,25020,8341
184,1,0,25521,3081
184,1,1,24616,5518
184,1,2,24616,2519
184,1,3,25200,5568
184,2,0,25239,4756
184,2,1,24344,5017
184,2,2,24208,5345
184,2,3,24780,6559
185,0,0,63063,19242
185,0,1,20735,6093
185,0,2,16284,1303
185,0,3,23184,3611
185,0,4,16402,7205
185,0,5,23046,5460
185,0,6,20294,6799
185,0,7,40600,12789
185,0,8,20440,3990
186,0,0,24881,0
186,0,1,24523,2274
186,0,2,24702,0
186,0,3,24881,4461
186,1,0,25060,3774
186,1,1,24523,3469
186,1,2,22912,1391
186,1,3,24564,4484
186,2,0,24920,7398
186,2,1,24386,3856
186,2,2,24165,3065
186,2,3,24881,5964
187,0,0,24957,4001
187,0,1,24208,5632
187,0,2,24030,3932
187,0,3,24564,9395
187,1,0,25060,4038
187,1,1,48780,0
187,1,2,25020,4519
187,2,0,24881,1897
187,2,1,48509,6436
187,2,2,24742,2548
188,0,0,62906,14345
188,0,1,20448,2178
188,0,2,39867,0
188,0,3,14497,0
188,0,4,23760,0
188,0,5,38070,1716
188,0,6,59360,868
188,0,7,23100,5512
188,0,8,58512,0
189,0,0,24344,3826
189,0,1,25060,2597
189,0,2,24742,2962
189,0,3,24386,2510
189,1,0,23114,2662
189,1,1,25340,4901
189,1,2,25159,3188
189,1,3,24797,4208
189,2,0,24780,5726
189,2,1,48321,5883
189,2,2,24957,7156
190,0,0,24920,4688
190,0,1,24386,4082
190,0,2,23318,5675
190,0,3,24957,3545
190,1,0,24702,3715
190,1,1,15931,3136
190,1,2,31506,5341
190,1,3,24920,3682
190,2,0,24920,2453
190,2,1,24208,3055
190,2,2,23760,2793
190,2,3,24288,1082
191,0,0,62764,16342
191,0,1,20732,1978
191,0,2,26180,2707
191,0,3,14241,3030
191,0,4,41160,2994
191,0,5,20727,3324
191,0,6,32853,3732
191,0,7,28200,0
192,0,0,24881,846
192,0,1,24702,2618
192,0,2,23760,1137
192,0,3,24881,1404
192,1,0,24881,0
192,1,1,24480,0
192,1,2,24523,1584
192,1,3,24920,3031
192,2,0,24603,0
192,2,1,48498,3464
192,2,2,24603,1756
193,0,0,25159,2867
193,0,1,24616,2267
193,0,2,24616,1564
193,0,3,25200,3152
193,1,0,24780,3082
193,1,1,24072,5216
193,1,2,24249,714
193,1,3,24780,1449
193,2,0,24344,4998
193,2,1,24030,4886
193,2,2,24920,1548
193,2,3,25098,3440
194,0,0,61740,18917
194,0,1,20020,4640
194,0,2,16284,4196
194,0,3,12006,2464
194,0,4,9864,0
194,0,5,16166,2534
194,0,6,22879,4899
194,0,7,20727,7452
194,0,8,26085,8392
194,0,9,17907,0
194,0,10,15651,5341
195,0,0,25200,3077
195,0,1,27000,2909
195,0,2,19980,4903
195,0,3,25060,4316
195,1,0,24797,1302
195,1,1,24660,882
195,1,2,25239,5027
195,1,3,25200,2194
195,2,0,48867,4235
195,2,1,25239,4670
195,2,2,24742,1707
196,0,0,24797,5849
196,0,1,25159,8257
196,0,2,25020,4124
196,0,3,24660,3400
196,1,0,25020,4034
196,1,1,24660,2569
196,1,2,24523,1158
196,1,3,24742,4927
196,2,0,25254,5050
196,2,1,24522,10855
196,2,2,24705,7191
196,2,3,25437,4186
197,0,0,62906,27077
197,0,1,20448,15263
197,0,2,17360,3784
197,0,3,22680,5853
197,0,4,24500,3623
197,0,5,15400,3562
197,0,6,20727,4731
197,0,7,16356,4757
197,0,8,19176,2371
197,0,9,24393,3709
198,0,0,24660,7449
198,0,1,23807,4325
198,0,2,25060,5396
198,0,3,25239,3465
198,1,0,25060,1512
198,1,1,48867,13018
198,1,2,25060,5346
198,2,0,24920,5803
198,2,1,24386,5572
198,2,2,22962,2286
198,2,3,24780,5526
199,0,0,23892,3378
199,0,1,24480,5871
199,0,2,25060,4426
199,0,3,25200,5831
199,1,0,29340,5351
199,1,1,25418,6361
199,1,2,18720,3677
199,1,3,25060,4663
199,2,0,24603,3420
199,2,1,24249,6277
199,2,2,23187,6959
199,2,3,24640,7489
200,0,0,60900,14494
200,0,1,20160,1593
200,0,2,16819,4301
200,0,3,27244,5644
200,0,4,18760,2542
200,0,5,16698,1409
200,0,6,19877,5512
200,0,7,28280,4503
200,0,8,31692,5812
201,0,0,24344,3374
201,0,1,25060,4854
201,0,2,25239,4726
201,0,3,24523,3380
201,1,0,25380,4989
201,1,1,24480,5283
201,1,2,24523,5166
201,1,3,24742,7492
201,2,0,24640,5972
201,2,1,24112,3255
201,2,2,23584,564
201,2,3,24640,6762
202,0,0,24920,6523
202,0,1,24208,5605
202,0,2,24208,1133
202,0,3,25098,2818
202,1,0,25418,4514
202,1,1,24523,2234
202,1,2,24165,2954
202,1,3,24426,1466
202,2,0,24742,4426
202,2,1,24208,4386
202,2,2,23010,1536
202,2,3,24603,3175
203,0,0,62322,11040
203,0,1,20445,1445
203,0,2,13160,0
203,0,3,16660,0
203,0,4,23380,0
203,0,5,12927,0
203,0,6,12371,0
203,0,7,19740,0
203,0,8,14700,0
203,0,9,10920,859
203,0,10,19040,0
203,0,11,14140,4920
204,0,0,24780,3477
204,0,1,24072,4190
204,0,2,24072,5256
204,0,3,24603,6111
204,1,0,25380,5044
204,1,1,24480,6754
204,1,2,23091,5953
204,1,3,24881,3473
204,2,0,24742,5108
204,2,1,24208,3802
204,2,2,22962,4220
204,2,3,24603,5947
205,0,0,25200,1847
205,0,1,23220,0
205,0,2,24523,1665
205,0,3,24881,3390
205,1,0,25098,3932
205,1,1,24208,1437
205,1,2,24386,396
205,1,3,24920,2448
205,2,0,22072,5932
205,2,1,24780,4683
205,2,2,24920,4510
205,2,3,24208,8146
206,0,0,62322,14523
206,0,1,20586,1098
206,0,2,15429,670
206,0,3,24360,3879
206,0,4,15792,2309
206,0,5,24220,2986
206,0,6,20720,4064
206,0,7,31020,3052
206,0,8,29892,4838
207,0,0,25340,2644
207,0,1,49051,11976
207,0,2,25200,1196
207,1,0,25200,3140
207,1,1,24797,4185
207,1,2,24435,5056
207,1,3,25340,6503
207,2,0,24881,4440
207,2,1,48867,10212
207,2,2,24742,2186
208,0,0,25200,4375
208,0,1,24300,4369
208,0,2,24344,4143
208,0,3,24702,7004
208,1,0,25020,6086
208,1,1,48960,6278
208,1,2,24702,2009
208,2,0,24780,6170
208,2,1,47967,12265
208,2,2,24426,4856
209,0,0,62906,16974
209,0,1,20732,2094
209,0,2,17484,4678
209,0,3,22820,6513
209,0,4,15680,2081
209,0,5,24640,6385
209,0,6,13818,2052
209,0,7,26226,1584
209,0,8,20727,3371
209,0,9,20580,3928
210,0,0,24920,2309
210,0,1,24386,2893
210,0,2,22733,6529
210,0,3,25060,4726
210,1,0,24742,3605
210,1,1,24386,9973
210,1,2,24386,3559
210,1,3,24920,2814
210,2,0,25200,5114
210,2,1,24660,6511
210,2,2,22017,5929
210,2,3,24881,4586
211,0,0,25060,4856
211,0,1,24523,4040
211,0,2,24208,2804
211,0,3,24957,6456
211,1,0,25200,4271
211,1,1,24660,6705
211,1,2,24523,2826
211,1,3,24920,6338
211,2,0,24920,3232
211,2,1,24208,0
211,2,2,24208,0
211,2,3,24920,5086
212,0,0,61880,16398
212,0,1,20440,2118
212,0,2,16402,2683
212,0,3,23769,2289
212,0,4,16660,1711
212,0,5,23352,4687
212,0,6,20433,3586
212,0,7,22657,4563
212,0,8,15568,4258
212,0,9,20286,5300
213,0,0,25200,3996
213,0,1,49140,0
213,0,2,25239,3137
213,1,0,25060,3748
213,1,1,24344,3630
213,1,2,24523,3687
213,1,3,25098,4503
213,2,0,24603,547
213,2,1,24523,2396
213,2,2,24523,899
213,2,3,24920,6602
214,0,0,24660,5559
214,0,1,25239,1596
214,0,2,25020,3530
214,0,3,24480,3148
214,1,0,25380,2037
214,1,1,24300,3227
214,1,2,24702,2564
214,1,3,25098,8956
214,2,0,24957,3838
214,2,1,24249,3476
214,2,2,24249,2970
214,2,3,24464,7076
215,0,0,62040,17634
215,0,1,20304,962
215,0,2,39760,6734
215,0,3,26460,4416
215,0,4,14873,1120
215,0,5,16520,2475
215,0,6,21560,2112
215,0,7,21128,3457
215,0,8,20433,2800
216,0,0,25060,4666
216,0,1,49320,4916
216,0,2,25020,6545
216,1,0,25239,5003
216,1,1,48688,3042
216,1,2,24881,4085
216,2,0,24780,4137
216,2,1,48594,8478
216,2,2,25098,3882
217,0,0,20634,5099
217,0,1,27000,3279
217,0,2,25200,2742
217,0,3,25380,5840
217,1,0,24934,2327
217,1,1,24797,2323
217,1,2,25200,5944
217,1,3,25521,4003
217,2,0,50220,9209
217,2,1,49320,7874
218,0,0,61740,17913
218,0,1,20300,2072
218,0,2,25760,3946
218,0,3,14140,4763
218,0,4,22680,1953
218,0,5,17080,3322
218,0,6,20294,3580
218,0,7,15960,1296
218,0,8,44202,3275
219,0,0,23168,871
219,0,1,25380,5062
219,0,2,25521,3659
219,0,3,24978,3379
219,1,0,25098,3431
219,1,1,24386,5749
219,1,2,24208,2990
219,1,3,24957,3216
219,2,0,14514,1059
219,2,1,33276,2788
219,2,2,24780,1478
219,2,3,24640,2709
220,0,0,24881,6569
220,0,1,24344,7081
220,0,2,24344,5493
220,0,3,25060,2432
220,1,0,25060,2850
220,1,1,24344,4609
220,1,2,24165,4178
220,1,3,25060,4692
220,2,0,24780,2204
220,2,1,24072,4820
220,2,2,23408,6223
